dataset,type,perspective,src_img,src_state,tgt_img,tgt_state,action
VLABench,robot,3rd,images/ep_590/frame_066764.png,states/ep_590/state_066764.npy,images/ep_590/frame_066794.png,states/ep_590/state_066794.npy,actions/ep_590/action_066764to066793.npy
VLABench,robot,3rd,images/ep_4042/frame_464805.png,states/ep_4042/state_464805.npy,images/ep_4042/frame_464835.png,states/ep_4042/state_464835.npy,actions/ep_4042/action_464805to464834.npy
VLABench,robot,3rd,images/ep_3640/frame_417476.png,states/ep_3640/state_417476.npy,images/ep_3640/frame_417506.png,states/ep_3640/state_417506.npy,actions/ep_3640/action_417476to417505.npy
VLABench,robot,3rd,images/ep_3447/frame_395617.png,states/ep_3447/state_395617.npy,images/ep_3447/frame_395647.png,states/ep_3447/state_395647.npy,actions/ep_3447/action_395617to395646.npy
VLABench,robot,3rd,images/ep_3133/frame_359541.png,states/ep_3133/state_359541.npy,images/ep_3133/frame_359571.png,states/ep_3133/state_359571.npy,actions/ep_3133/action_359541to359570.npy
VLABench,robot,3rd,images/ep_966/frame_110607.png,states/ep_966/state_110607.npy,images/ep_966/frame_110637.png,states/ep_966/state_110637.npy,actions/ep_966/action_110607to110636.npy
VLABench,robot,3rd,images/ep_155/frame_018059.png,states/ep_155/state_018059.npy,images/ep_155/frame_018089.png,states/ep_155/state_018089.npy,actions/ep_155/action_018059to018088.npy
VLABench,robot,3rd,images/ep_2329/frame_267024.png,states/ep_2329/state_267024.npy,images/ep_2329/frame_267054.png,states/ep_2329/state_267054.npy,actions/ep_2329/action_267024to267053.npy
VLABench,robot,3rd,images/ep_887/frame_101475.png,states/ep_887/state_101475.npy,images/ep_887/frame_101505.png,states/ep_887/state_101505.npy,actions/ep_887/action_101475to101504.npy
VLABench,robot,3rd,images/ep_1375/frame_156511.png,states/ep_1375/state_156511.npy,images/ep_1375/frame_156541.png,states/ep_1375/state_156541.npy,actions/ep_1375/action_156511to156540.npy
VLABench,robot,3rd,images/ep_3603/frame_413424.png,states/ep_3603/state_413424.npy,images/ep_3603/frame_413454.png,states/ep_3603/state_413454.npy,actions/ep_3603/action_413424to413453.npy
VLABench,robot,3rd,images/ep_1712/frame_195839.png,states/ep_1712/state_195839.npy,images/ep_1712/frame_195869.png,states/ep_1712/state_195869.npy,actions/ep_1712/action_195839to195868.npy
VLABench,robot,3rd,images/ep_2637/frame_302892.png,states/ep_2637/state_302892.npy,images/ep_2637/frame_302922.png,states/ep_2637/state_302922.npy,actions/ep_2637/action_302892to302921.npy
VLABench,robot,3rd,images/ep_1811/frame_207588.png,states/ep_1811/state_207588.npy,images/ep_1811/frame_207618.png,states/ep_1811/state_207618.npy,actions/ep_1811/action_207588to207617.npy
VLABench,robot,3rd,images/ep_270/frame_031235.png,states/ep_270/state_031235.npy,images/ep_270/frame_031265.png,states/ep_270/state_031265.npy,actions/ep_270/action_031235to031264.npy
VLABench,robot,3rd,images/ep_3765/frame_432255.png,states/ep_3765/state_432255.npy,images/ep_3765/frame_432285.png,states/ep_3765/state_432285.npy,actions/ep_3765/action_432255to432284.npy
VLABench,robot,3rd,images/ep_1882/frame_216065.png,states/ep_1882/state_216065.npy,images/ep_1882/frame_216095.png,states/ep_1882/state_216095.npy,actions/ep_1882/action_216065to216094.npy
VLABench,robot,3rd,images/ep_4301/frame_493661.png,states/ep_4301/state_493661.npy,images/ep_4301/frame_493691.png,states/ep_4301/state_493691.npy,actions/ep_4301/action_493661to493690.npy
VLABench,robot,3rd,images/ep_1065/frame_121238.png,states/ep_1065/state_121238.npy,images/ep_1065/frame_121268.png,states/ep_1065/state_121268.npy,actions/ep_1065/action_121238to121267.npy
VLABench,robot,3rd,images/ep_4187/frame_480614.png,states/ep_4187/state_480614.npy,images/ep_4187/frame_480644.png,states/ep_4187/state_480644.npy,actions/ep_4187/action_480614to480643.npy
VLABench,robot,3rd,images/ep_314/frame_036499.png,states/ep_314/state_036499.npy,images/ep_314/frame_036529.png,states/ep_314/state_036529.npy,actions/ep_314/action_036499to036528.npy
VLABench,robot,3rd,images/ep_2621/frame_301228.png,states/ep_2621/state_301228.npy,images/ep_2621/frame_301258.png,states/ep_2621/state_301258.npy,actions/ep_2621/action_301228to301257.npy
VLABench,robot,3rd,images/ep_2602/frame_298769.png,states/ep_2602/state_298769.npy,images/ep_2602/frame_298799.png,states/ep_2602/state_298799.npy,actions/ep_2602/action_298769to298798.npy
VLABench,robot,3rd,images/ep_1035/frame_117982.png,states/ep_1035/state_117982.npy,images/ep_1035/frame_118012.png,states/ep_1035/state_118012.npy,actions/ep_1035/action_117982to118011.npy
VLABench,robot,3rd,images/ep_1094/frame_124822.png,states/ep_1094/state_124822.npy,images/ep_1094/frame_124852.png,states/ep_1094/state_124852.npy,actions/ep_1094/action_124822to124851.npy
VLABench,robot,3rd,images/ep_1748/frame_199900.png,states/ep_1748/state_199900.npy,images/ep_1748/frame_199930.png,states/ep_1748/state_199930.npy,actions/ep_1748/action_199900to199929.npy
VLABench,robot,3rd,images/ep_4628/frame_533287.png,states/ep_4628/state_533287.npy,images/ep_4628/frame_533317.png,states/ep_4628/state_533317.npy,actions/ep_4628/action_533287to533316.npy
VLABench,robot,3rd,images/ep_1953/frame_224687.png,states/ep_1953/state_224687.npy,images/ep_1953/frame_224717.png,states/ep_1953/state_224717.npy,actions/ep_1953/action_224687to224716.npy
VLABench,robot,3rd,images/ep_1565/frame_178472.png,states/ep_1565/state_178472.npy,images/ep_1565/frame_178502.png,states/ep_1565/state_178502.npy,actions/ep_1565/action_178472to178501.npy
VLABench,robot,3rd,images/ep_480/frame_055026.png,states/ep_480/state_055026.npy,images/ep_480/frame_055056.png,states/ep_480/state_055056.npy,actions/ep_480/action_055026to055055.npy
VLABench,robot,3rd,images/ep_1103/frame_125745.png,states/ep_1103/state_125745.npy,images/ep_1103/frame_125775.png,states/ep_1103/state_125775.npy,actions/ep_1103/action_125745to125774.npy
VLABench,robot,3rd,images/ep_675/frame_076601.png,states/ep_675/state_076601.npy,images/ep_675/frame_076631.png,states/ep_675/state_076631.npy,actions/ep_675/action_076601to076630.npy
VLABench,robot,3rd,images/ep_1976/frame_227281.png,states/ep_1976/state_227281.npy,images/ep_1976/frame_227311.png,states/ep_1976/state_227311.npy,actions/ep_1976/action_227281to227310.npy
VLABench,robot,3rd,images/ep_4988/frame_573819.png,states/ep_4988/state_573819.npy,images/ep_4988/frame_573849.png,states/ep_4988/state_573849.npy,actions/ep_4988/action_573819to573848.npy
VLABench,robot,3rd,images/ep_3009/frame_345256.png,states/ep_3009/state_345256.npy,images/ep_3009/frame_345286.png,states/ep_3009/state_345286.npy,actions/ep_3009/action_345256to345285.npy
VLABench,robot,3rd,images/ep_218/frame_025140.png,states/ep_218/state_025140.npy,images/ep_218/frame_025170.png,states/ep_218/state_025170.npy,actions/ep_218/action_025140to025169.npy
VLABench,robot,3rd,images/ep_2693/frame_309159.png,states/ep_2693/state_309159.npy,images/ep_2693/frame_309189.png,states/ep_2693/state_309189.npy,actions/ep_2693/action_309159to309188.npy
VLABench,robot,3rd,images/ep_905/frame_103322.png,states/ep_905/state_103322.npy,images/ep_905/frame_103352.png,states/ep_905/state_103352.npy,actions/ep_905/action_103322to103351.npy
VLABench,robot,3rd,images/ep_3005/frame_344730.png,states/ep_3005/state_344730.npy,images/ep_3005/frame_344760.png,states/ep_3005/state_344760.npy,actions/ep_3005/action_344730to344759.npy
VLABench,robot,3rd,images/ep_622/frame_070298.png,states/ep_622/state_070298.npy,images/ep_622/frame_070328.png,states/ep_622/state_070328.npy,actions/ep_622/action_070298to070327.npy
VLABench,robot,3rd,images/ep_3421/frame_392590.png,states/ep_3421/state_392590.npy,images/ep_3421/frame_392620.png,states/ep_3421/state_392620.npy,actions/ep_3421/action_392590to392619.npy
VLABench,robot,3rd,images/ep_1087/frame_123968.png,states/ep_1087/state_123968.npy,images/ep_1087/frame_123998.png,states/ep_1087/state_123998.npy,actions/ep_1087/action_123968to123997.npy
VLABench,robot,3rd,images/ep_294/frame_034021.png,states/ep_294/state_034021.npy,images/ep_294/frame_034051.png,states/ep_294/state_034051.npy,actions/ep_294/action_034021to034050.npy
VLABench,robot,3rd,images/ep_3623/frame_415728.png,states/ep_3623/state_415728.npy,images/ep_3623/frame_415758.png,states/ep_3623/state_415758.npy,actions/ep_3623/action_415728to415757.npy
VLABench,robot,3rd,images/ep_4432/frame_510291.png,states/ep_4432/state_510291.npy,images/ep_4432/frame_510321.png,states/ep_4432/state_510321.npy,actions/ep_4432/action_510291to510320.npy
VLABench,robot,3rd,images/ep_2235/frame_256695.png,states/ep_2235/state_256695.npy,images/ep_2235/frame_256725.png,states/ep_2235/state_256725.npy,actions/ep_2235/action_256695to256724.npy
VLABench,robot,3rd,images/ep_1697/frame_194311.png,states/ep_1697/state_194311.npy,images/ep_1697/frame_194341.png,states/ep_1697/state_194341.npy,actions/ep_1697/action_194311to194340.npy
VLABench,robot,3rd,images/ep_4093/frame_470538.png,states/ep_4093/state_470538.npy,images/ep_4093/frame_470568.png,states/ep_4093/state_470568.npy,actions/ep_4093/action_470538to470567.npy
VLABench,robot,3rd,images/ep_4256/frame_488553.png,states/ep_4256/state_488553.npy,images/ep_4256/frame_488583.png,states/ep_4256/state_488583.npy,actions/ep_4256/action_488553to488582.npy
VLABench,robot,3rd,images/ep_518/frame_058717.png,states/ep_518/state_058717.npy,images/ep_518/frame_058747.png,states/ep_518/state_058747.npy,actions/ep_518/action_058717to058746.npy
VLABench,robot,3rd,images/ep_1262/frame_143439.png,states/ep_1262/state_143439.npy,images/ep_1262/frame_143469.png,states/ep_1262/state_143469.npy,actions/ep_1262/action_143439to143468.npy
VLABench,robot,3rd,images/ep_3655/frame_419471.png,states/ep_3655/state_419471.npy,images/ep_3655/frame_419501.png,states/ep_3655/state_419501.npy,actions/ep_3655/action_419471to419500.npy
VLABench,robot,3rd,images/ep_3940/frame_452906.png,states/ep_3940/state_452906.npy,images/ep_3940/frame_452936.png,states/ep_3940/state_452936.npy,actions/ep_3940/action_452906to452935.npy
VLABench,robot,3rd,images/ep_1941/frame_223308.png,states/ep_1941/state_223308.npy,images/ep_1941/frame_223338.png,states/ep_1941/state_223338.npy,actions/ep_1941/action_223308to223337.npy
VLABench,robot,3rd,images/ep_1244/frame_141469.png,states/ep_1244/state_141469.npy,images/ep_1244/frame_141499.png,states/ep_1244/state_141499.npy,actions/ep_1244/action_141469to141498.npy
VLABench,robot,3rd,images/ep_274/frame_031775.png,states/ep_274/state_031775.npy,images/ep_274/frame_031805.png,states/ep_274/state_031805.npy,actions/ep_274/action_031775to031804.npy
VLABench,robot,3rd,images/ep_3514/frame_403412.png,states/ep_3514/state_403412.npy,images/ep_3514/frame_403442.png,states/ep_3514/state_403442.npy,actions/ep_3514/action_403412to403441.npy
VLABench,robot,3rd,images/ep_3473/frame_398643.png,states/ep_3473/state_398643.npy,images/ep_3473/frame_398673.png,states/ep_3473/state_398673.npy,actions/ep_3473/action_398643to398672.npy
VLABench,robot,3rd,images/ep_873/frame_099894.png,states/ep_873/state_099894.npy,images/ep_873/frame_099924.png,states/ep_873/state_099924.npy,actions/ep_873/action_099894to099923.npy
VLABench,robot,3rd,images/ep_1160/frame_132259.png,states/ep_1160/state_132259.npy,images/ep_1160/frame_132289.png,states/ep_1160/state_132289.npy,actions/ep_1160/action_132259to132288.npy
VLABench,robot,3rd,images/ep_1676/frame_191692.png,states/ep_1676/state_191692.npy,images/ep_1676/frame_191722.png,states/ep_1676/state_191722.npy,actions/ep_1676/action_191692to191721.npy
VLABench,robot,3rd,images/ep_3511/frame_403104.png,states/ep_3511/state_403104.npy,images/ep_3511/frame_403134.png,states/ep_3511/state_403134.npy,actions/ep_3511/action_403104to403133.npy
VLABench,robot,3rd,images/ep_950/frame_108539.png,states/ep_950/state_108539.npy,images/ep_950/frame_108569.png,states/ep_950/state_108569.npy,actions/ep_950/action_108539to108568.npy
VLABench,robot,3rd,images/ep_949/frame_108493.png,states/ep_949/state_108493.npy,images/ep_949/frame_108523.png,states/ep_949/state_108523.npy,actions/ep_949/action_108493to108522.npy
VLABench,robot,3rd,images/ep_3950/frame_454086.png,states/ep_3950/state_454086.npy,images/ep_3950/frame_454116.png,states/ep_3950/state_454116.npy,actions/ep_3950/action_454086to454115.npy
VLABench,robot,3rd,images/ep_4187/frame_480644.png,states/ep_4187/state_480644.npy,images/ep_4187/frame_480674.png,states/ep_4187/state_480674.npy,actions/ep_4187/action_480644to480673.npy
VLABench,robot,3rd,images/ep_3436/frame_394268.png,states/ep_3436/state_394268.npy,images/ep_3436/frame_394298.png,states/ep_3436/state_394298.npy,actions/ep_3436/action_394268to394297.npy
VLABench,robot,3rd,images/ep_557/frame_063089.png,states/ep_557/state_063089.npy,images/ep_557/frame_063119.png,states/ep_557/state_063119.npy,actions/ep_557/action_063089to063118.npy
VLABench,robot,3rd,images/ep_2094/frame_240354.png,states/ep_2094/state_240354.npy,images/ep_2094/frame_240384.png,states/ep_2094/state_240384.npy,actions/ep_2094/action_240354to240383.npy
VLABench,robot,3rd,images/ep_329/frame_038100.png,states/ep_329/state_038100.npy,images/ep_329/frame_038130.png,states/ep_329/state_038130.npy,actions/ep_329/action_038100to038129.npy
VLABench,robot,3rd,images/ep_3115/frame_357529.png,states/ep_3115/state_357529.npy,images/ep_3115/frame_357559.png,states/ep_3115/state_357559.npy,actions/ep_3115/action_357529to357558.npy
VLABench,robot,3rd,images/ep_856/frame_097741.png,states/ep_856/state_097741.npy,images/ep_856/frame_097771.png,states/ep_856/state_097771.npy,actions/ep_856/action_097741to097770.npy
VLABench,robot,3rd,images/ep_2741/frame_314507.png,states/ep_2741/state_314507.npy,images/ep_2741/frame_314537.png,states/ep_2741/state_314537.npy,actions/ep_2741/action_314507to314536.npy
VLABench,robot,3rd,images/ep_1016/frame_116020.png,states/ep_1016/state_116020.npy,images/ep_1016/frame_116050.png,states/ep_1016/state_116050.npy,actions/ep_1016/action_116020to116049.npy
VLABench,robot,3rd,images/ep_26/frame_002648.png,states/ep_26/state_002648.npy,images/ep_26/frame_002678.png,states/ep_26/state_002678.npy,actions/ep_26/action_002648to002677.npy
VLABench,robot,3rd,images/ep_1961/frame_225560.png,states/ep_1961/state_225560.npy,images/ep_1961/frame_225590.png,states/ep_1961/state_225590.npy,actions/ep_1961/action_225560to225589.npy
VLABench,robot,3rd,images/ep_4770/frame_549247.png,states/ep_4770/state_549247.npy,images/ep_4770/frame_549277.png,states/ep_4770/state_549277.npy,actions/ep_4770/action_549247to549276.npy
VLABench,robot,3rd,images/ep_4267/frame_489623.png,states/ep_4267/state_489623.npy,images/ep_4267/frame_489653.png,states/ep_4267/state_489653.npy,actions/ep_4267/action_489623to489652.npy
VLABench,robot,3rd,images/ep_2605/frame_299069.png,states/ep_2605/state_299069.npy,images/ep_2605/frame_299099.png,states/ep_2605/state_299099.npy,actions/ep_2605/action_299069to299098.npy
VLABench,robot,3rd,images/ep_1024/frame_116828.png,states/ep_1024/state_116828.npy,images/ep_1024/frame_116858.png,states/ep_1024/state_116858.npy,actions/ep_1024/action_116828to116857.npy
VLABench,robot,3rd,images/ep_3877/frame_445703.png,states/ep_3877/state_445703.npy,images/ep_3877/frame_445733.png,states/ep_3877/state_445733.npy,actions/ep_3877/action_445703to445732.npy
VLABench,robot,3rd,images/ep_2903/frame_333225.png,states/ep_2903/state_333225.npy,images/ep_2903/frame_333255.png,states/ep_2903/state_333255.npy,actions/ep_2903/action_333225to333254.npy
VLABench,robot,3rd,images/ep_3525/frame_404564.png,states/ep_3525/state_404564.npy,images/ep_3525/frame_404594.png,states/ep_3525/state_404594.npy,actions/ep_3525/action_404564to404593.npy
VLABench,robot,3rd,images/ep_3542/frame_406430.png,states/ep_3542/state_406430.npy,images/ep_3542/frame_406460.png,states/ep_3542/state_406460.npy,actions/ep_3542/action_406430to406459.npy
VLABench,robot,3rd,images/ep_4557/frame_525012.png,states/ep_4557/state_525012.npy,images/ep_4557/frame_525042.png,states/ep_4557/state_525042.npy,actions/ep_4557/action_525012to525041.npy
VLABench,robot,3rd,images/ep_3828/frame_439809.png,states/ep_3828/state_439809.npy,images/ep_3828/frame_439839.png,states/ep_3828/state_439839.npy,actions/ep_3828/action_439809to439838.npy
VLABench,robot,3rd,images/ep_3189/frame_366030.png,states/ep_3189/state_366030.npy,images/ep_3189/frame_366060.png,states/ep_3189/state_366060.npy,actions/ep_3189/action_366030to366059.npy
VLABench,robot,3rd,images/ep_3362/frame_386027.png,states/ep_3362/state_386027.npy,images/ep_3362/frame_386057.png,states/ep_3362/state_386057.npy,actions/ep_3362/action_386027to386056.npy
VLABench,robot,3rd,images/ep_3650/frame_418593.png,states/ep_3650/state_418593.npy,images/ep_3650/frame_418623.png,states/ep_3650/state_418623.npy,actions/ep_3650/action_418593to418622.npy
VLABench,robot,3rd,images/ep_4302/frame_493816.png,states/ep_4302/state_493816.npy,images/ep_4302/frame_493846.png,states/ep_4302/state_493846.npy,actions/ep_4302/action_493816to493845.npy
VLABench,robot,3rd,images/ep_2351/frame_269634.png,states/ep_2351/state_269634.npy,images/ep_2351/frame_269664.png,states/ep_2351/state_269664.npy,actions/ep_2351/action_269634to269663.npy
VLABench,robot,3rd,images/ep_4923/frame_566032.png,states/ep_4923/state_566032.npy,images/ep_4923/frame_566062.png,states/ep_4923/state_566062.npy,actions/ep_4923/action_566032to566061.npy
VLABench,robot,3rd,images/ep_2711/frame_311042.png,states/ep_2711/state_311042.npy,images/ep_2711/frame_311072.png,states/ep_2711/state_311072.npy,actions/ep_2711/action_311042to311071.npy
VLABench,robot,3rd,images/ep_2484/frame_285244.png,states/ep_2484/state_285244.npy,images/ep_2484/frame_285274.png,states/ep_2484/state_285274.npy,actions/ep_2484/action_285244to285273.npy
VLABench,robot,3rd,images/ep_4752/frame_547298.png,states/ep_4752/state_547298.npy,images/ep_4752/frame_547328.png,states/ep_4752/state_547328.npy,actions/ep_4752/action_547298to547327.npy
VLABench,robot,3rd,images/ep_3216/frame_369446.png,states/ep_3216/state_369446.npy,images/ep_3216/frame_369476.png,states/ep_3216/state_369476.npy,actions/ep_3216/action_369446to369475.npy
VLABench,robot,3rd,images/ep_712/frame_081157.png,states/ep_712/state_081157.npy,images/ep_712/frame_081187.png,states/ep_712/state_081187.npy,actions/ep_712/action_081157to081186.npy
VLABench,robot,3rd,images/ep_1534/frame_174690.png,states/ep_1534/state_174690.npy,images/ep_1534/frame_174720.png,states/ep_1534/state_174720.npy,actions/ep_1534/action_174690to174719.npy
VLABench,robot,3rd,images/ep_1581/frame_180514.png,states/ep_1581/state_180514.npy,images/ep_1581/frame_180544.png,states/ep_1581/state_180544.npy,actions/ep_1581/action_180514to180543.npy
VLABench,robot,3rd,images/ep_2697/frame_309540.png,states/ep_2697/state_309540.npy,images/ep_2697/frame_309570.png,states/ep_2697/state_309570.npy,actions/ep_2697/action_309540to309569.npy
VLABench,robot,3rd,images/ep_3593/frame_412535.png,states/ep_3593/state_412535.npy,images/ep_3593/frame_412565.png,states/ep_3593/state_412565.npy,actions/ep_3593/action_412535to412564.npy
VLABench,robot,3rd,images/ep_1463/frame_166534.png,states/ep_1463/state_166534.npy,images/ep_1463/frame_166564.png,states/ep_1463/state_166564.npy,actions/ep_1463/action_166534to166563.npy
VLABench,robot,3rd,images/ep_2538/frame_291521.png,states/ep_2538/state_291521.npy,images/ep_2538/frame_291551.png,states/ep_2538/state_291551.npy,actions/ep_2538/action_291521to291550.npy
VLABench,robot,3rd,images/ep_182/frame_020983.png,states/ep_182/state_020983.npy,images/ep_182/frame_021013.png,states/ep_182/state_021013.npy,actions/ep_182/action_020983to021012.npy
VLABench,robot,3rd,images/ep_1465/frame_166785.png,states/ep_1465/state_166785.npy,images/ep_1465/frame_166815.png,states/ep_1465/state_166815.npy,actions/ep_1465/action_166785to166814.npy
VLABench,robot,3rd,images/ep_2212/frame_254036.png,states/ep_2212/state_254036.npy,images/ep_2212/frame_254066.png,states/ep_2212/state_254066.npy,actions/ep_2212/action_254036to254065.npy
VLABench,robot,3rd,images/ep_721/frame_082290.png,states/ep_721/state_082290.npy,images/ep_721/frame_082320.png,states/ep_721/state_082320.npy,actions/ep_721/action_082290to082319.npy
VLABench,robot,3rd,images/ep_1900/frame_218276.png,states/ep_1900/state_218276.npy,images/ep_1900/frame_218306.png,states/ep_1900/state_218306.npy,actions/ep_1900/action_218276to218305.npy
VLABench,robot,3rd,images/ep_4579/frame_527553.png,states/ep_4579/state_527553.npy,images/ep_4579/frame_527583.png,states/ep_4579/state_527583.npy,actions/ep_4579/action_527553to527582.npy
VLABench,robot,3rd,images/ep_1404/frame_159927.png,states/ep_1404/state_159927.npy,images/ep_1404/frame_159957.png,states/ep_1404/state_159957.npy,actions/ep_1404/action_159927to159956.npy
VLABench,robot,3rd,images/ep_2489/frame_285732.png,states/ep_2489/state_285732.npy,images/ep_2489/frame_285762.png,states/ep_2489/state_285762.npy,actions/ep_2489/action_285732to285761.npy
VLABench,robot,3rd,images/ep_842/frame_096138.png,states/ep_842/state_096138.npy,images/ep_842/frame_096168.png,states/ep_842/state_096168.npy,actions/ep_842/action_096138to096167.npy
VLABench,robot,3rd,images/ep_2730/frame_313272.png,states/ep_2730/state_313272.npy,images/ep_2730/frame_313302.png,states/ep_2730/state_313302.npy,actions/ep_2730/action_313272to313301.npy
VLABench,robot,3rd,images/ep_2406/frame_276522.png,states/ep_2406/state_276522.npy,images/ep_2406/frame_276552.png,states/ep_2406/state_276552.npy,actions/ep_2406/action_276522to276551.npy
VLABench,robot,3rd,images/ep_4406/frame_507023.png,states/ep_4406/state_507023.npy,images/ep_4406/frame_507053.png,states/ep_4406/state_507053.npy,actions/ep_4406/action_507023to507052.npy
VLABench,robot,3rd,images/ep_2728/frame_313065.png,states/ep_2728/state_313065.npy,images/ep_2728/frame_313095.png,states/ep_2728/state_313095.npy,actions/ep_2728/action_313065to313094.npy
VLABench,robot,3rd,images/ep_286/frame_033322.png,states/ep_286/state_033322.npy,images/ep_286/frame_033352.png,states/ep_286/state_033352.npy,actions/ep_286/action_033322to033351.npy
VLABench,robot,3rd,images/ep_4852/frame_558354.png,states/ep_4852/state_558354.npy,images/ep_4852/frame_558384.png,states/ep_4852/state_558384.npy,actions/ep_4852/action_558354to558383.npy
VLABench,robot,3rd,images/ep_4566/frame_525946.png,states/ep_4566/state_525946.npy,images/ep_4566/frame_525976.png,states/ep_4566/state_525976.npy,actions/ep_4566/action_525946to525975.npy
VLABench,robot,3rd,images/ep_2225/frame_255614.png,states/ep_2225/state_255614.npy,images/ep_2225/frame_255644.png,states/ep_2225/state_255644.npy,actions/ep_2225/action_255614to255643.npy
VLABench,robot,3rd,images/ep_385/frame_044454.png,states/ep_385/state_044454.npy,images/ep_385/frame_044484.png,states/ep_385/state_044484.npy,actions/ep_385/action_044454to044483.npy
VLABench,robot,3rd,images/ep_3800/frame_436374.png,states/ep_3800/state_436374.npy,images/ep_3800/frame_436404.png,states/ep_3800/state_436404.npy,actions/ep_3800/action_436374to436403.npy
VLABench,robot,3rd,images/ep_4751/frame_547180.png,states/ep_4751/state_547180.npy,images/ep_4751/frame_547210.png,states/ep_4751/state_547210.npy,actions/ep_4751/action_547180to547209.npy
VLABench,robot,3rd,images/ep_2115/frame_242941.png,states/ep_2115/state_242941.npy,images/ep_2115/frame_242971.png,states/ep_2115/state_242971.npy,actions/ep_2115/action_242941to242970.npy
VLABench,robot,3rd,images/ep_4023/frame_462831.png,states/ep_4023/state_462831.npy,images/ep_4023/frame_462861.png,states/ep_4023/state_462861.npy,actions/ep_4023/action_462831to462860.npy
VLABench,robot,3rd,images/ep_90/frame_010380.png,states/ep_90/state_010380.npy,images/ep_90/frame_010410.png,states/ep_90/state_010410.npy,actions/ep_90/action_010380to010409.npy
VLABench,robot,3rd,images/ep_1518/frame_173140.png,states/ep_1518/state_173140.npy,images/ep_1518/frame_173170.png,states/ep_1518/state_173170.npy,actions/ep_1518/action_173140to173169.npy
VLABench,robot,3rd,images/ep_3093/frame_355022.png,states/ep_3093/state_355022.npy,images/ep_3093/frame_355052.png,states/ep_3093/state_355052.npy,actions/ep_3093/action_355022to355051.npy
VLABench,robot,3rd,images/ep_2805/frame_322105.png,states/ep_2805/state_322105.npy,images/ep_2805/frame_322135.png,states/ep_2805/state_322135.npy,actions/ep_2805/action_322105to322134.npy
VLABench,robot,3rd,images/ep_719/frame_082082.png,states/ep_719/state_082082.npy,images/ep_719/frame_082112.png,states/ep_719/state_082112.npy,actions/ep_719/action_082082to082111.npy
VLABench,robot,3rd,images/ep_148/frame_017267.png,states/ep_148/state_017267.npy,images/ep_148/frame_017297.png,states/ep_148/state_017297.npy,actions/ep_148/action_017267to017296.npy
VLABench,robot,3rd,images/ep_429/frame_049517.png,states/ep_429/state_049517.npy,images/ep_429/frame_049547.png,states/ep_429/state_049547.npy,actions/ep_429/action_049517to049546.npy
VLABench,robot,3rd,images/ep_3603/frame_413514.png,states/ep_3603/state_413514.npy,images/ep_3603/frame_413544.png,states/ep_3603/state_413544.npy,actions/ep_3603/action_413514to413543.npy
VLABench,robot,3rd,images/ep_3954/frame_454488.png,states/ep_3954/state_454488.npy,images/ep_3954/frame_454518.png,states/ep_3954/state_454518.npy,actions/ep_3954/action_454488to454517.npy
VLABench,robot,3rd,images/ep_2805/frame_322165.png,states/ep_2805/state_322165.npy,images/ep_2805/frame_322195.png,states/ep_2805/state_322195.npy,actions/ep_2805/action_322165to322194.npy
VLABench,robot,3rd,images/ep_1629/frame_186498.png,states/ep_1629/state_186498.npy,images/ep_1629/frame_186528.png,states/ep_1629/state_186528.npy,actions/ep_1629/action_186498to186527.npy
VLABench,robot,3rd,images/ep_3844/frame_441514.png,states/ep_3844/state_441514.npy,images/ep_3844/frame_441544.png,states/ep_3844/state_441544.npy,actions/ep_3844/action_441514to441543.npy
VLABench,robot,3rd,images/ep_3515/frame_403477.png,states/ep_3515/state_403477.npy,images/ep_3515/frame_403507.png,states/ep_3515/state_403507.npy,actions/ep_3515/action_403477to403506.npy
VLABench,robot,3rd,images/ep_4430/frame_510138.png,states/ep_4430/state_510138.npy,images/ep_4430/frame_510168.png,states/ep_4430/state_510168.npy,actions/ep_4430/action_510138to510167.npy
VLABench,robot,3rd,images/ep_3221/frame_370126.png,states/ep_3221/state_370126.npy,images/ep_3221/frame_370156.png,states/ep_3221/state_370156.npy,actions/ep_3221/action_370126to370155.npy
VLABench,robot,3rd,images/ep_1616/frame_184821.png,states/ep_1616/state_184821.npy,images/ep_1616/frame_184851.png,states/ep_1616/state_184851.npy,actions/ep_1616/action_184821to184850.npy
VLABench,robot,3rd,images/ep_289/frame_033628.png,states/ep_289/state_033628.npy,images/ep_289/frame_033658.png,states/ep_289/state_033658.npy,actions/ep_289/action_033628to033657.npy
VLABench,robot,3rd,images/ep_3862/frame_443751.png,states/ep_3862/state_443751.npy,images/ep_3862/frame_443781.png,states/ep_3862/state_443781.npy,actions/ep_3862/action_443751to443780.npy
VLABench,robot,3rd,images/ep_4393/frame_505439.png,states/ep_4393/state_505439.npy,images/ep_4393/frame_505469.png,states/ep_4393/state_505469.npy,actions/ep_4393/action_505439to505468.npy
VLABench,robot,3rd,images/ep_1388/frame_158156.png,states/ep_1388/state_158156.npy,images/ep_1388/frame_158186.png,states/ep_1388/state_158186.npy,actions/ep_1388/action_158156to158185.npy
VLABench,robot,3rd,images/ep_3869/frame_444435.png,states/ep_3869/state_444435.npy,images/ep_3869/frame_444465.png,states/ep_3869/state_444465.npy,actions/ep_3869/action_444435to444464.npy
VLABench,robot,3rd,images/ep_4533/frame_522200.png,states/ep_4533/state_522200.npy,images/ep_4533/frame_522230.png,states/ep_4533/state_522230.npy,actions/ep_4533/action_522200to522229.npy
